Date,Region,Product,Units Sold,Unit Price,Revenue,Profit,Year,Month,Quarter,Weekday,DayOfYear,Profit_Margin,Month_Year
2024-03-05,North,Mouse,75,802,60150,17481.58,2024,3,1,Tuesday,65,29.063308395677478,2024-03
2024-03-05,North,Keyboard,24,678,16272,1786.43,2024,3,1,Tuesday,65,10.978552114060964,2024-03
2024-03-05,North,Monitor,95,907,86165,17847.9,2024,3,1,Tuesday,65,20.713630824580747,2024-03
2024-03-05,North,Headphones,22,734,16148,2830.75,2024,3,1,Tuesday,65,17.53003467921724,2024-03
2024-03-05,South,Mouse,62,203,12586,4725.69,2024,3,1,Tuesday,65,37.54719529636104,2024-03
2024-03-05,South,Monitor,91,315,28665,10088.5,2024,3,1,Tuesday,65,35.194488051630906,2024-03
2024-03-05,East,Smartphone,45,782,35190,8073.09,2024,3,1,Tuesday,65,22.94143222506394,2024-03
2024-03-05,East,Keyboard,15,873,13095,3588.38,2024,3,1,Tuesday,65,27.402672775868652,2024-03
2024-03-05,West,Mouse,75,352,26400,9797.76,2024,3,1,Tuesday,65,37.11272727272728,2024-03
2024-03-05,West,Keyboard,30,601,18030,3971.69,2024,3,1,Tuesday,65,22.028230726566832,2024-03
2024-03-05,West,Laptop,82,181,14842,5149.41,2024,3,1,Tuesday,65,34.694852445762024,2024-03
2024-03-05,West,Monitor,88,448,39424,10382.38,2024,3,1,Tuesday,65,26.33517654220779,2024-03
2024-03-06,North,Keyboard,32,543,17376,2108.53,2024,3,1,Wednesday,66,12.13472605893186,2024-03
2024-03-06,North,Tablet,72,939,67608,25842.17,2024,3,1,Wednesday,66,38.22353863448112,2024-03
2024-03-06,South,Tablet,40,585,23400,4815.27,2024,3,1,Wednesday,66,20.578076923076924,2024-03
2024-03-06,South,Mouse,8,884,7072,1801.22,2024,3,1,Wednesday,66,25.469739819004527,2024-03
2024-03-06,East,Tablet,99,303,29997,7919.51,2024,3,1,Wednesday,66,26.4010067673434,2024-03
2024-03-06,East,Keyboard,45,874,39330,10899.5,2024,3,1,Wednesday,66,27.712941774726673,2024-03
2024-03-06,West,Headphones,42,134,5628,1075.98,2024,3,1,Wednesday,66,19.118336886993603,2024-03
2024-03-06,West,Mouse,7,433,3031,304.44,2024,3,1,Wednesday,66,10.0442098317387,2024-03
2024-03-06,West,Smartphone,51,893,45543,7618.8,2024,3,1,Wednesday,66,16.728805744022132,2024-03
2024-03-07,North,Mouse,54,591,31914,6305.84,2024,3,1,Thursday,67,19.758851914520275,2024-03
2024-03-07,North,Tablet,29,161,4669,1610.96,2024,3,1,Thursday,67,34.503319768687085,2024-03
2024-03-07,North,Smartphone,82,234,19188,4054.08,2024,3,1,Thursday,67,21.128205128205128,2024-03
2024-03-07,North,Keyboard,51,935,47685,10572.97,2024,3,1,Thursday,67,22.172528048652616,2024-03
2024-03-07,South,Smartphone,63,848,53424,17424.18,2024,3,1,Thursday,67,32.614892183288404,2024-03
2024-03-07,South,Tablet,36,492,17712,3200.66,2024,3,1,Thursday,67,18.07057362240289,2024-03
2024-03-07,South,Laptop,13,700,9100,2625.62,2024,3,1,Thursday,67,28.85296703296703,2024-03
2024-03-07,East,Tablet,25,918,22950,3000.82,2024,3,1,Thursday,67,13.075468409586058,2024-03
2024-03-07,East,Keyboard,69,240,16560,4184.17,2024,3,1,Thursday,67,25.266727053140098,2024-03
2024-03-07,East,Smartphone,40,130,5200,1975.36,2024,3,1,Thursday,67,37.987692307692306,2024-03
2024-03-07,West,Monitor,43,558,23994,8602.02,2024,3,1,Thursday,67,35.85071267816954,2024-03
2024-03-07,West,Tablet,85,467,39695,13580.5,2024,3,1,Thursday,67,34.21211739513792,2024-03
2024-03-07,West,Headphones,97,122,11834,2409.43,2024,3,1,Thursday,67,20.360233226297108,2024-03
2024-03-08,North,Tablet,53,125,6625,1996.22,2024,3,1,Friday,68,30.131622641509438,2024-03
2024-03-08,North,Keyboard,59,241,14219,3538.79,2024,3,1,Friday,68,24.887755819677896,2024-03
2024-03-08,North,Laptop,71,523,37133,5529.5,2024,3,1,Friday,68,14.891067244768804,2024-03
2024-03-08,South,Mouse,82,875,71750,20432.5,2024,3,1,Friday,68,28.47735191637631,2024-03
2024-03-08,South,Tablet,38,750,28500,3683.75,2024,3,1,Friday,68,12.92543859649123,2024-03
2024-03-08,South,Monitor,92,364,33488,8382.93,2024,3,1,Friday,68,25.032638557095076,2024-03
2024-03-08,East,Tablet,69,502,34638,10929.54,2024,3,1,Friday,68,31.553611640394948,2024-03
2024-03-08,East,Monitor,10,574,5740,2229.73,2024,3,1,Friday,68,38.84547038327526,2024-03
2024-03-08,East,Smartphone,66,532,35112,13544.11,2024,3,1,Friday,68,38.57402027796765,2024-03
2024-03-08,West,Monitor,48,200,9600,1871.66,2024,3,1,Friday,68,19.496458333333333,2024-03
2024-03-08,West,Keyboard,26,932,24232,6069.02,2024,3,1,Friday,68,25.04547705513371,2024-03
2024-03-08,West,Mouse,76,568,43168,8368.5,2024,3,1,Friday,68,19.385887694588586,2024-03
2024-03-08,West,Headphones,71,675,47925,16766.52,2024,3,1,Friday,68,34.984913928012524,2024-03
2024-03-09,North,Keyboard,16,175,2800,608.17,2024,3,1,Saturday,69,21.720357142857143,2024-03
2024-03-09,North,Mouse,9,332,2988,667.81,2024,3,1,Saturday,69,22.34973226238286,2024-03
2024-03-09,North,Laptop,10,146,1460,334.58,2024,3,1,Saturday,69,22.91643835616438,2024-03
2024-03-09,North,Monitor,32,895,28640,8066.5,2024,3,1,Saturday,69,28.165153631284916,2024-03
2024-03-09,South,Monitor,90,246,22140,2692.96,2024,3,1,Saturday,69,12.163324299909666,2024-03
2024-03-09,South,Smartphone,98,608,59584,12776.73,2024,3,1,Saturday,69,21.443223012889366,2024-03
2024-03-09,South,Mouse,37,190,7030,2358.27,2024,3,1,Saturday,69,33.54580369843528,2024-03
2024-03-09,South,Headphones,11,640,7040,949.4,2024,3,1,Saturday,69,13.485795454545455,2024-03
2024-03-09,East,Mouse,86,880,75680,17376.56,2024,3,1,Saturday,69,22.960570824524314,2024-03
2024-03-09,East,Tablet,61,441,26901,3234.87,2024,3,1,Saturday,69,12.02509200401472,2024-03
2024-03-09,East,Laptop,33,251,8283,1274.0,2024,3,1,Saturday,69,15.380900639864784,2024-03
2024-03-09,East,Headphones,10,619,6190,829.4,2024,3,1,Saturday,69,13.39903069466882,2024-03
2024-03-09,West,Headphones,95,738,70110,15373.98,2024,3,1,Saturday,69,21.928369704749677,2024-03
2024-03-09,West,Smartphone,7,827,5789,1476.41,2024,3,1,Saturday,69,25.503713940231478,2024-03
2024-03-09,West,Mouse,39,257,10023,2898.75,2024,3,1,Saturday,69,28.92098174199342,2024-03
2024-03-10,North,Monitor,95,718,68210,25759.96,2024,3,1,Sunday,70,37.76566485852514,2024-03
2024-03-10,North,Laptop,24,602,14448,1843.86,2024,3,1,Sunday,70,12.762043189368772,2024-03
2024-03-10,North,Headphones,23,645,14835,1893.37,2024,3,1,Sunday,70,12.762858105830805,2024-03
2024-03-10,South,Laptop,83,332,27556,8344.17,2024,3,1,Sunday,70,30.28077369719843,2024-03
2024-03-10,South,Headphones,52,375,19500,3780.51,2024,3,1,Sunday,70,19.387230769230772,2024-03
2024-03-10,South,Smartphone,63,557,35091,3530.35,2024,3,1,Sunday,70,10.060556837935653,2024-03
2024-03-10,East,Headphones,63,711,44793,17098.26,2024,3,1,Sunday,70,38.17172326033085,2024-03
2024-03-10,East,Mouse,25,940,23500,7794.72,2024,3,1,Sunday,70,33.16902127659574,2024-03
2024-03-10,West,Tablet,49,117,5733,2183.59,2024,3,1,Sunday,70,38.088086516657945,2024-03
2024-03-10,West,Smartphone,13,213,2769,1057.47,2024,3,1,Sunday,70,38.189599133261105,2024-03
2024-03-10,West,Mouse,14,469,6566,2086.13,2024,3,1,Sunday,70,31.771702710935124,2024-03
2024-03-11,North,Smartphone,58,739,42862,5477.23,2024,3,1,Monday,71,12.778755074424897,2024-03
2024-03-11,North,Monitor,89,176,15664,5359.54,2024,3,1,Monday,71,34.21565372829418,2024-03
2024-03-11,North,Headphones,19,693,13167,3032.64,2024,3,1,Monday,71,23.032125768967873,2024-03
2024-03-11,South,Keyboard,45,219,9855,3057.62,2024,3,1,Monday,71,31.02607813292745,2024-03
2024-03-11,South,Monitor,44,88,3872,618.67,2024,3,1,Monday,71,15.978047520661157,2024-03
2024-03-11,East,Smartphone,47,993,46671,17424.64,2024,3,1,Monday,71,37.33504745987872,2024-03
2024-03-11,East,Keyboard,79,110,8690,1976.38,2024,3,1,Monday,71,22.743153049482164,2024-03
2024-03-11,East,Tablet,66,363,23958,6687.37,2024,3,1,Monday,71,27.912889222806577,2024-03
2024-03-11,East,Monitor,20,387,7740,1638.25,2024,3,1,Monday,71,21.166020671834627,2024-03
2024-03-11,West,Keyboard,81,553,44793,7170.67,2024,3,1,Monday,71,16.00846114348224,2024-03
2024-03-11,West,Laptop,78,919,71682,23143.57,2024,3,1,Monday,71,32.28644569068943,2024-03
2024-03-11,West,Monitor,95,799,75905,14228.3,2024,3,1,Monday,71,18.74487846650418,2024-03
2024-03-11,West,Headphones,85,122,10370,1678.54,2024,3,1,Monday,71,16.186499517839923,2024-03
2024-03-12,North,Smartphone,41,698,28618,3162.36,2024,3,1,Tuesday,72,11.050248095604166,2024-03
2024-03-12,North,Tablet,63,902,56826,12695.03,2024,3,1,Tuesday,72,22.340178791398305,2024-03
2024-03-12,North,Keyboard,62,412,25544,7443.17,2024,3,1,Tuesday,72,29.13862355151895,2024-03
2024-03-12,North,Monitor,44,469,20636,5375.84,2024,3,1,Tuesday,72,26.050785035859665,2024-03
2024-03-12,South,Laptop,15,747,11205,1194.16,2024,3,1,Tuesday,72,10.657385095939313,2024-03
2024-03-12,South,Keyboard,8,263,2104,527.66,2024,3,1,Tuesday,72,25.07889733840304,2024-03
2024-03-12,South,Smartphone,65,924,60060,14854.56,2024,3,1,Tuesday,72,24.73286713286713,2024-03
2024-03-12,South,Mouse,72,256,18432,3397.23,2024,3,1,Tuesday,72,18.43115234375,2024-03
2024-03-12,East,Smartphone,42,390,16380,2426.51,2024,3,1,Tuesday,72,14.813858363858365,2024-03
2024-03-12,East,Monitor,9,763,6867,2628.41,2024,3,1,Tuesday,72,38.27595747779234,2024-03
2024-03-12,East,Headphones,75,670,50250,17484.31,2024,3,1,Tuesday,72,34.79464676616916,2024-03
2024-03-12,East,Laptop,87,852,74124,25332.13,2024,3,1,Tuesday,72,34.175341319950356,2024-03
2024-03-12,West,Monitor,29,326,9454,3051.37,2024,3,1,Tuesday,72,32.275967844298705,2024-03
2024-03-12,West,Laptop,56,905,50680,17068.41,2024,3,1,Tuesday,72,33.678788476716655,2024-03
2024-03-13,North,Smartphone,62,856,53072,8997.57,2024,3,1,Wednesday,73,16.953515978293638,2024-03
2024-03-13,North,Laptop,89,878,78142,17020.83,2024,3,1,Wednesday,73,21.781922653630573,2024-03
2024-03-13,North,Mouse,39,88,3432,542.8,2024,3,1,Wednesday,73,15.815850815850816,2024-03
2024-03-13,North,Tablet,9,475,4275,1561.71,2024,3,1,Wednesday,73,36.531228070175445,2024-03
2024-03-13,South,Headphones,33,288,9504,2871.1,2024,3,1,Wednesday,73,30.209385521885523,2024-03
2024-03-13,South,Monitor,17,721,12257,3777.42,2024,3,1,Wednesday,73,30.818471077751493,2024-03
2024-03-13,South,Tablet,27,94,2538,379.65,2024,3,1,Wednesday,73,14.958628841607563,2024-03
2024-03-13,South,Mouse,89,499,44411,11527.62,2024,3,1,Wednesday,73,25.95667739974331,2024-03
2024-03-13,East,Smartphone,36,987,35532,12951.37,2024,3,1,Wednesday,73,36.44987616796128,2024-03
2024-03-13,East,Headphones,14,164,2296,382.76,2024,3,1,Wednesday,73,16.670731707317074,2024-03
2024-03-13,East,Monitor,77,283,21791,6152.16,2024,3,1,Wednesday,73,28.23257308062962,2024-03
2024-03-13,West,Laptop,32,713,22816,6500.05,2024,3,1,Wednesday,73,28.48899894810659,2024-03
2024-03-13,West,Headphones,13,224,2912,949.78,2024,3,1,Wednesday,73,32.61607142857143,2024-03
2024-03-13,West,Monitor,23,244,5612,1733.71,2024,3,1,Wednesday,73,30.892908054169638,2024-03
2024-03-14,North,Smartphone,17,807,13719,3740.11,2024,3,1,Thursday,74,27.262264013412057,2024-03
2024-03-14,North,Keyboard,97,993,96321,36942.4,2024,3,1,Thursday,74,38.35342241048162,2024-03
2024-03-14,North,Headphones,52,482,25064,6233.7,2024,3,1,Thursday,74,24.871129907436963,2024-03
2024-03-14,North,Mouse,65,974,63310,14670.74,2024,3,1,Thursday,74,23.172863686621387,2024-03
2024-03-14,South,Headphones,11,363,3993,1007.6,2024,3,1,Thursday,74,25.234159779614323,2024-03
2024-03-14,South,Smartphone,57,242,13794,1454.4,2024,3,1,Thursday,74,10.543714658547195,2024-03
2024-03-14,South,Mouse,21,220,4620,557.7,2024,3,1,Thursday,74,12.071428571428571,2024-03
2024-03-14,East,Laptop,20,74,1480,472.7,2024,3,1,Thursday,74,31.939189189189186,2024-03
2024-03-14,East,Headphones,77,681,52437,17083.53,2024,3,1,Thursday,74,32.57915212540763,2024-03
2024-03-14,West,Monitor,75,767,57525,14563.52,2024,3,1,Thursday,74,25.31685354193829,2024-03
2024-03-14,West,Tablet,23,986,22678,8272.21,2024,3,1,Thursday,74,36.47680571478966,2024-03
2024-03-15,North,Mouse,52,243,12636,1517.48,2024,3,1,Friday,75,12.009180120291232,2024-03
2024-03-15,North,Keyboard,26,567,14742,3196.38,2024,3,1,Friday,75,21.682132682132682,2024-03
2024-03-15,North,Tablet,61,921,56181,21934.17,2024,3,1,Friday,75,39.04197148502163,2024-03
2024-03-15,North,Headphones,96,165,15840,4664.81,2024,3,1,Friday,75,29.449558080808085,2024-03
2024-03-15,South,Smartphone,24,270,6480,1734.81,2024,3,1,Friday,75,26.77175925925926,2024-03
2024-03-15,South,Headphones,97,372,36084,5991.15,2024,3,1,Friday,75,16.603342201529763,2024-03
2024-03-15,East,Laptop,99,668,66132,25049.91,2024,3,1,Friday,75,37.87865178733442,2024-03
2024-03-15,East,Tablet,34,284,9656,3373.91,2024,3,1,Friday,75,34.94107290803645,2024-03
2024-03-15,East,Monitor,53,954,50562,5136.8,2024,3,1,Friday,75,10.159408251255885,2024-03
2024-03-15,West,Smartphone,62,918,56916,14588.82,2024,3,1,Friday,75,25.63219481340923,2024-03
2024-03-15,West,Tablet,66,856,56496,17131.96,2024,3,1,Friday,75,30.32419994335882,2024-03
2024-03-15,West,Keyboard,85,404,34340,10348.26,2024,3,1,Friday,75,30.134711706464767,2024-03
2024-03-16,North,Keyboard,62,450,27900,4951.39,2024,3,1,Saturday,76,17.746917562724015,2024-03
2024-03-16,North,Monitor,99,948,93852,21581.17,2024,3,1,Saturday,76,22.99489621957976,2024-03
2024-03-16,South,Mouse,46,893,41078,9948.12,2024,3,1,Saturday,76,24.217634743658408,2024-03
2024-03-16,South,Smartphone,17,316,5372,973.85,2024,3,1,Saturday,76,18.128257632166793,2024-03
2024-03-16,South,Keyboard,12,665,7980,1549.3,2024,3,1,Saturday,76,19.414786967418546,2024-03
2024-03-16,East,Monitor,84,642,53928,14851.79,2024,3,1,Saturday,76,27.540034861296547,2024-03
2024-03-16,East,Laptop,54,445,24030,5602.78,2024,3,1,Saturday,76,23.315771951727008,2024-03
2024-03-16,West,Monitor,71,727,51617,16748.16,2024,3,1,Saturday,76,32.44698452060368,2024-03
2024-03-16,West,Smartphone,65,178,11570,2992.2,2024,3,1,Saturday,76,25.861711322385478,2024-03
2024-03-16,West,Mouse,32,966,30912,9533.02,2024,3,1,Saturday,76,30.839221014492757,2024-03
2024-03-16,West,Headphones,17,972,16524,4603.44,2024,3,1,Saturday,76,27.85911401597676,2024-03
2024-03-17,North,Mouse,74,389,28786,9559.8,2024,3,1,Sunday,77,33.20989369832557,2024-03
2024-03-17,North,Laptop,88,253,22264,3232.34,2024,3,1,Sunday,77,14.518235716852319,2024-03
2024-03-17,North,Smartphone,12,818,9816,2347.96,2024,3,1,Sunday,77,23.919722901385494,2024-03
2024-03-17,South,Tablet,9,877,7893,881.6,2024,3,1,Sunday,77,11.169390599265173,2024-03
2024-03-17,South,Laptop,54,737,39798,7836.55,2024,3,1,Sunday,77,19.690813608724056,2024-03
2024-03-17,South,Smartphone,60,415,24900,9124.24,2024,3,1,Sunday,77,36.64353413654619,2024-03
2024-03-17,East,Headphones,58,942,54636,6565.98,2024,3,1,Sunday,77,12.017680650120798,2024-03
2024-03-17,East,Laptop,52,76,3952,1579.49,2024,3,1,Sunday,77,39.96685222672065,2024-03
2024-03-17,East,Smartphone,47,848,39856,13567.16,2024,3,1,Sunday,77,34.04044560417503,2024-03
2024-03-17,East,Keyboard,65,507,32955,3352.04,2024,3,1,Sunday,77,10.17156728872705,2024-03
2024-03-17,West,Headphones,79,748,59092,20963.11,2024,3,1,Sunday,77,35.475377377648414,2024-03
2024-03-17,West,Tablet,58,975,56550,10961.28,2024,3,1,Sunday,77,19.383342175066314,2024-03
2024-03-17,West,Mouse,52,550,28600,4850.72,2024,3,1,Sunday,77,16.960559440559443,2024-03
2024-03-17,West,Laptop,42,464,19488,6417.52,2024,3,1,Sunday,77,32.93062397372742,2024-03
2024-03-18,North,Keyboard,84,758,63672,22879.26,2024,3,1,Monday,78,35.93300037693177,2024-03
2024-03-18,North,Mouse,14,388,5432,1489.92,2024,3,1,Monday,78,27.42857142857143,2024-03
2024-03-18,North,Monitor,65,590,38350,12541.18,2024,3,1,Monday,78,32.70190352020861,2024-03
2024-03-18,South,Headphones,52,260,13520,4874.27,2024,3,1,Monday,78,36.052292899408286,2024-03
2024-03-18,South,Keyboard,15,671,10065,2128.2,2024,3,1,Monday,78,21.14456035767511,2024-03
2024-03-18,South,Laptop,32,758,24256,7032.34,2024,3,1,Monday,78,28.992166886543536,2024-03
2024-03-18,South,Smartphone,9,612,5508,1282.91,2024,3,1,Monday,78,23.291757443718232,2024-03
2024-03-18,East,Smartphone,18,764,13752,5291.22,2024,3,1,Monday,78,38.4760034904014,2024-03
2024-03-18,East,Monitor,65,963,62595,13065.42,2024,3,1,Monday,78,20.87294512341241,2024-03
2024-03-18,East,Mouse,58,771,44718,5948.34,2024,3,1,Monday,78,13.301891855628606,2024-03
2024-03-18,West,Tablet,93,231,21483,3922.51,2024,3,1,Monday,78,18.25866964576642,2024-03
2024-03-18,West,Keyboard,87,882,76734,22312.87,2024,3,1,Monday,78,29.07820522845153,2024-03
2024-03-18,West,Laptop,8,242,1936,297.77,2024,3,1,Monday,78,15.380681818181818,2024-03
2024-03-18,West,Smartphone,80,455,36400,8610.48,2024,3,1,Monday,78,23.655164835164836,2024-03
2024-03-19,North,Mouse,37,424,15688,2375.64,2024,3,1,Tuesday,79,15.143039265680775,2024-03
2024-03-19,North,Smartphone,83,829,68807,16270.22,2024,3,1,Tuesday,79,23.646169721103956,2024-03
2024-03-19,North,Keyboard,24,271,6504,2426.41,2024,3,1,Tuesday,79,37.30642681426814,2024-03
2024-03-19,North,Headphones,32,233,7456,2878.47,2024,3,1,Tuesday,79,38.60608905579399,2024-03
2024-03-19,South,Headphones,40,487,19480,5356.17,2024,3,1,Tuesday,79,27.49573921971253,2024-03
2024-03-19,South,Smartphone,76,925,70300,14515.36,2024,3,1,Tuesday,79,20.64773826458037,2024-03
2024-03-19,East,Smartphone,88,677,59576,10359.42,2024,3,1,Tuesday,79,17.388579293675306,2024-03
2024-03-19,East,Mouse,50,879,43950,12263.5,2024,3,1,Tuesday,79,27.903299203640504,2024-03
2024-03-19,East,Laptop,84,94,7896,3101.99,2024,3,1,Tuesday,79,39.28558763931104,2024-03
2024-03-19,West,Headphones,85,800,68000,19102.01,2024,3,1,Tuesday,79,28.091191176470588,2024-03
2024-03-19,West,Tablet,61,313,19093,7297.96,2024,3,1,Tuesday,79,38.22322317079558,2024-03
2024-03-19,West,Keyboard,98,415,40670,8157.74,2024,3,1,Tuesday,79,20.058372264568476,2024-03
2024-03-19,West,Mouse,57,680,38760,8480.24,2024,3,1,Tuesday,79,21.878844169246644,2024-03
2024-03-20,North,Headphones,54,120,6480,1057.78,2024,3,1,Wednesday,80,16.323765432098767,2024-03
2024-03-20,North,Laptop,38,812,30856,7428.03,2024,3,1,Wednesday,80,24.07321104485351,2024-03
2024-03-20,South,Mouse,44,633,27852,6459.5,2024,3,1,Wednesday,80,23.192230360476806,2024-03
2024-03-20,South,Laptop,60,968,58080,19717.46,2024,3,1,Wednesday,80,33.94879476584022,2024-03
2024-03-20,South,Smartphone,68,953,64804,10751.76,2024,3,1,Wednesday,80,16.59119807419295,2024-03
2024-03-20,East,Tablet,40,150,6000,906.21,2024,3,1,Wednesday,80,15.1035,2024-03
2024-03-20,East,Smartphone,8,272,2176,724.7,2024,3,1,Wednesday,80,33.30422794117647,2024-03
2024-03-20,East,Monitor,42,432,18144,7185.36,2024,3,1,Wednesday,80,39.60185185185185,2024-03
2024-03-20,West,Laptop,66,502,33132,8069.26,2024,3,1,Wednesday,80,24.35488349631776,2024-03
2024-03-20,West,Monitor,14,473,6622,1265.38,2024,3,1,Wednesday,80,19.108728480821505,2024-03
2024-03-20,West,Mouse,28,404,11312,1141.86,2024,3,1,Wednesday,80,10.094236209335218,2024-03
2024-03-20,West,Headphones,64,495,31680,11487.86,2024,3,1,Wednesday,80,36.26218434343434,2024-03
2024-03-21,North,Headphones,60,275,16500,3919.24,2024,3,1,Thursday,81,23.752969696969693,2024-03
2024-03-21,North,Monitor,17,138,2346,638.78,2024,3,1,Thursday,81,27.228473998294966,2024-03
2024-03-21,South,Monitor,43,574,24682,9794.69,2024,3,1,Thursday,81,39.68353455959809,2024-03
2024-03-21,South,Keyboard,13,89,1157,244.64,2024,3,1,Thursday,81,21.144338807260155,2024-03
2024-03-21,South,Mouse,95,131,12445,3002.48,2024,3,1,Thursday,81,24.125994375251107,2024-03
2024-03-21,South,Smartphone,77,496,38192,10230.63,2024,3,1,Thursday,81,26.787363845831585,2024-03
2024-03-21,East,Monitor,59,856,50504,11928.89,2024,3,1,Thursday,81,23.61969348962458,2024-03
2024-03-21,East,Keyboard,93,273,25389,3498.62,2024,3,1,Thursday,81,13.780062231675133,2024-03
2024-03-21,East,Tablet,17,926,15742,6067.49,2024,3,1,Thursday,81,38.54332359293609,2024-03
2024-03-21,West,Headphones,99,359,35541,6004.58,2024,3,1,Thursday,81,16.894797557750206,2024-03
2024-03-21,West,Mouse,43,121,5203,1101.23,2024,3,1,Thursday,81,21.165289256198346,2024-03
2024-03-22,North,Smartphone,32,692,22144,3429.03,2024,3,1,Friday,82,15.48514270231214,2024-03
2024-03-22,North,Monitor,84,455,38220,10745.76,2024,3,1,Friday,82,28.115541601255888,2024-03
2024-03-22,North,Tablet,42,761,31962,8553.98,2024,3,1,Friday,82,26.762968525123583,2024-03
2024-03-22,North,Laptop,66,234,15444,5184.44,2024,3,1,Friday,82,33.569282569282564,2024-03
2024-03-22,South,Mouse,35,398,13930,4719.18,2024,3,1,Friday,82,33.877817659727214,2024-03
2024-03-22,South,Monitor,66,357,23562,7111.7,2024,3,1,Friday,82,30.182921653509887,2024-03
2024-03-22,South,Laptop,45,336,15120,2501.79,2024,3,1,Friday,82,16.546230158730157,2024-03
2024-03-22,South,Headphones,88,536,47168,13050.44,2024,3,1,Friday,82,27.66799525101764,2024-03
2024-03-22,East,Mouse,58,981,56898,13513.11,2024,3,1,Friday,82,23.74971000738163,2024-03
2024-03-22,East,Smartphone,19,322,6118,1151.31,2024,3,1,Friday,82,18.818404707420726,2024-03
2024-03-22,West,Headphones,17,984,16728,1705.09,2024,3,1,Friday,82,10.193029650884744,2024-03
2024-03-22,West,Laptop,32,522,16704,5190.71,2024,3,1,Friday,82,31.07465277777778,2024-03
2024-03-22,West,Keyboard,6,807,4842,1108.8,2024,3,1,Friday,82,22.899628252788105,2024-03
2024-03-23,North,Headphones,86,830,71380,21579.59,2024,3,1,Saturday,83,30.231983748949286,2024-03
